0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239
-170.66482256513348,-150.5743074222434,-186.06009450275272,-266.7182722287623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-146.23616601616055,-136.20064853478667,-113.52540137382277,-88.01744545513469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.27837204134683,-88.24256685570404,-93.4952772096332,-80.01834507648499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.34022514231029,17.379795340212414,-10.510681790968604,-29.67125803734524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.953614081016624,5.533207612004372,-20.607115683782105,-38.17223583358023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.635097029124104,33.960958865425745,13.158808582527485,-7.0085728871571025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3725458321130143,27.66010360677624,44.16449603210825,13.111149485501684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.335359105089225,-10.079188960443108,21.949859510275658,24.561765454511598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.662162308782001,-27.79770829892111,-18.969721122803314,39.551854641907475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.301361243463475,16.296894614515548,-3.525386516644061,-0.7888500203460664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.982647726832486,-13.128128874250136,-23.11325737921701,-36.90951939741674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7390943527557,28.332396756305318,20.08163063968793,-0.09373883311778086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.158002752088594,-2.8549687592927473,-18.556075663939403,-2.631919499101576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.026314308817915,7.902953497549686,6.818078294760715,-4.365869685942819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.411392019034182,-5.241268976913184,5.325064213453279,1.2742296775470732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.691568866697313,-16.735731345251327,-2.127381145468917,-2.567151406878884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.922983436149451,2.923298063032612,1.925958732175297,-6.422574296760079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.101197155157242,-0.7888556839035835,-2.049127083858084,5.231887769379709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.81208812562889,-3.7201785648098165,-2.500304755584132,14.502285607013484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.72908724091242,4.228063929620102,-5.074032385330604,-6.503138453719044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-370.4866141712282,-315.0364818772676,-336.8960199664592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.908262134643493,-14.72209374468105,-11.436463565832451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.78729953313342,-43.935796861315595,-50.22424633460495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9885635212429194,-2.409663852859567,-10.652371056355221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.160226386121195,-35.477610806729686,-37.107327671126164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5037939896617127,0.9633235207518374,0.8773579737282009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.626572158677751,3.119220415431845,-4.451273409915634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.100184613335724,8.892928918609037,-1.2111739063474563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.10057536072793,35.072557129116404,41.17570777579306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5897170228840505,11.928867907844243,23.472128181606216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.33675067772389,-26.30800490665476,-14.696585250887617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.402510005842625,-4.401576403988489,-15.375126938553198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.125685646626632,11.551333120860745,0.06119747827669353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9039890408084175,3.2222610796689803,0.7400112095053626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.739159688855922,-8.241374312805869,-8.196083462418208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16240592291874,6.338502488808426,3.5698168468433513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.107183331673497,-11.801007708430424,-7.695006080433073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5552766456347795,-7.882350539308923,-8.820328396130318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1623717768455517,4.0584254423851,4.933719977307515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.717685590171877,7.058613248866994,10.587829590878432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-138.16570000864485,-129.2712029952112,-208.25415309177336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.68390473247316,32.846339161727386,-24.286308983881263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.19751737790784,-78.66240962369842,-103.36839193428196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.15716126949281,12.492584932837095,-4.599590844915825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.628826516223702,7.083221568883921,-4.032909884729707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.63209165712652,-26.85283406917204,-35.71196105015993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.334134062465647,-12.11609117026013,-13.27898010928995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.56251390864254,26.532089527951435,14.52568991116117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21134633021817573,0.6484914510637533,1.0132750531960748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.078593794354416,13.661992461893195,24.460091702485876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.476901863778388,16.870991827487675,38.93801183718426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.560580541364248,-9.524699192512909,-2.250144520396112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.345437255936293,-36.06339346948947,-48.11539112656429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.521666038760079,-3.3840322219666366,-23.787635281188855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.306324725003343,10.535398397715504,3.8771824261185635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.925173260152496,-4.110103575080079,1.1918208098976089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.748714358019608,-13.47682753913777,-13.867100395265371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.526812908139986,5.427560297301409,-3.768584609696068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.58540832871099,24.708069727315216,30.29806236712747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43044745293685494,13.318791082333416,30.61719239334897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-137.62928820331706,-138.05211416535235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.349761095665997,-9.852625233753528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.00663934620141,-73.25557985670699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.240445654682546,22.877555687404666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.856088041219994,-14.390193059491754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0694735081002102,-7.5365985860620075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.98404079217405,24.875241620287433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.67805182834422,10.81253878852672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.936451593865876,25.404959411280004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.194788647828373,21.3484591198427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.412395977150123,-15.756405343867872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.950387118395314,-9.644403085104031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.884571461094353,-0.9188644129400909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.482110780934699,5.81496640285005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33197782795634,7.412292417560009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3866386802310725,-1.0560420081377706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301174743387958,4.839204012415828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.37147254176743,0.8104221112089067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8298259698690575,-4.798552556468929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7996822140464195,7.658996819361635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-318.3051649371023,-335.69282276165376,-366.7623305108949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.94941631343376,-50.02834158840693,-42.891197899388914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.87666243966666,-91.88599468012019,-83.71352311998079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03238587307788726,-20.34867480585887,-39.66706382432591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.52001186497054,-36.57059786705737,-26.390064134637555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409695780582489,0.6934030550241157,-1.5886818590932898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.075910093511077,11.801701042769583,28.54802811031157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.11399266184242,23.0506603698457,13.970361405026985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.323131840765164,22.963719586213692,10.03004407755515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.311649401070348,19.067290068362574,-6.719048180363437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.78890989284193,-16.430441699027405,-9.155993479127524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.84020330698437,-26.218330154646953,-1.9750578168922601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.71545355274681,-7.6461088837328886,-10.447131708960605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.176455782300376,-20.525417490342402,-19.50178816527824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.649415265302345,-9.111323383877465,-2.4145876876575185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.434636776952492,-8.26954668381101,-6.819448544859283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.097870116036509,-1.2941474221230211,4.360328605275721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.909721435932282,13.351618707230553,17.954644753463388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3410677404251268,7.61400848528149,12.516046064052707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.935917455257387,4.884228988567148,-0.11724903442729184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-150.55733871113046,-139.89165949398796,-203.51551558444248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.93984472050161,-10.823397802750279,-40.720335647102885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.98215332029574,-90.12368144655429,-110.88643552504797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.277979592237404,4.897635065631053,-9.597981402347862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.429363505167312,7.98450535232364,4.2274464624766575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.645856364549402,-31.912284165218033,-39.04466855561763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.14064827210359,-21.156411830064776,-21.649955486329162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.252164317570674,28.99947235136829,16.02805303049741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.337755955124611,5.207963864064257,1.3684569107488178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.37522960524985,25.241081502146514,26.68900624497289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.665070693457945,22.577834696205702,43.26955327499844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.7313866064272,-7.258039648235955,17.28935174023249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.01833080562086,-51.63079269191404,-41.6359834583607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.067573061930114,-30.18036858985446,-43.05186858801786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.187195297977276,17.79435804866994,2.58088756750107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.703832183383534,-7.799807580216319,-3.109745541068987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.54385365971006,-10.109633737697632,-8.981099606992089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.670331617345475,5.849364700066797,-3.366867200077844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.740977315483562,22.811543728015927,19.291482703775834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9267956841950062,15.828782152012767,25.42936113112753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-264.55820161515203,-266.8971532804841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.17284810771392,-18.49592010852642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.95901462110885,-85.59039932466999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58517710351579,5.888675268320879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.532448786299623,5.058775068070461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6089854149236285,-6.906173762674496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.409443120141958,-0.29969448155175027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7938336859022264,3.3944475130414906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.679174254632954,17.93800366938803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7487339969957236,2.71336061087254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.53114525086684,-12.359687314141112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.173719688913028,0.1315696009450742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.582157060544301,-5.830441912610265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.916769422372848,-0.11236038428497674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9770474185200191,-6.007354779677184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.634422310244401,2.893665766404583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.892050483554083,8.331403898140909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.715997201753899,-4.994953150651586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7940306343260586,-1.0451430152390468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.185168260458637,8.979865493148367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-123.93677687219976,-128.42822870978543,-210.63880963884864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.91400815195806,-57.67977113269938,-29.033270333614098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.82240218023165,-73.7318364989723,-84.53275231376139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.28516442827139,8.43739757353557,1.2462694485603463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.67589085574732,17.616517593144163,1.5691478324865151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.769207397769593,7.577475069339939,-2.244658888787932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.925456235795121,6.6283244452223276,10.311820147338121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.1176178148796,3.111129196076063,17.314916554016225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.938549689227063,-9.841893935885071,-14.413793563048074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.205806727229128,13.07621564709856,14.635385285692063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5896559159252845,-2.6131987506247745,6.839398081996592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.891614445352275,-6.258522385493465,-6.445578682953155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6964788315217856,-0.9978470582315333,-6.137273331577893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4940422976433188,5.1910148359131565,7.126521112209874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6980477824398332,-1.8442427700538726,-2.0090849927171925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7224777035623346,-2.982073555594166,-2.924856775063069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.009415552627733,7.7837938027939515,0.5914369815074692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.273183946301028,-1.3719285403984047,0.1761000744668605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.645197449857804,-7.1999297584255135,-4.648665284137903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8049574597942462,-3.506882067685941,-7.7190558631340185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-139.6958926741558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.796201044922775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.14509563884727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31344641067522605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.875249889160209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.67658306213297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.823714983178789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.405548346761005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.050699275142914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.53341446415006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9928562119089388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.296676339876923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.086957066139671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.280145652065372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.731239734367467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.475431890645522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.850679036604188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9932888712176995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.289854428939403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.886601502704757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-355.4437759267052,-366.2298643211702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.287009198908063,22.030286942806043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.27451666078635,-71.76060396450107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.09212387379202,-6.624060982525193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.888627968949152,-12.35449834345832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.253873066383115,-12.491900100880212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3028461875008563,0.7766064313253489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.930913878103855,24.03760385354603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27508425480118,20.757668860895087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.728710983522276,11.665766391597632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.532458623064105,-31.73033646155571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.845653448275606,-28.826289454489046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.21040239765423,0.4971232864509636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.993269924738406,20.305171490284796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1591911558705235,1.2919474295831985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.690443838287746,-3.6632444734949106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.175519659555935,10.910591583325184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.945081246616065,13.892376391528405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.335202553769456,-3.313327721178207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.015410410502586,-7.947021967483888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-381.24415625036863,-358.1302133322375,-395.3932339602979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.526510756334979,-11.383007306985338,-6.962227428358203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.705518354349564,-43.236030409208425,-35.916634789542215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8233830315717771,3.1835292274417317,7.0505311214980875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.938174007641885,-13.508104655080633,-13.364502446188025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8006437541111158,3.3298598229743206,2.162742914917553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.126638040729596,29.294765170733456,18.795381028635077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.980718618546994,28.894358181726233,16.505834618173584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.81673447694145,-19.59770980778331,-20.598423397072754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.372666177614539,-2.8239507688789938,-5.271439286016069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.69547031737197,-21.130764996677065,-23.16920818131512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.763943791688902,28.265276679046927,19.350531642372808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.748649671868736,5.211771935863707,1.2020952684581678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.939696854714345,-17.99554251596503,-12.048477719387519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.10938504665395,8.477569561909256,6.239891585794152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4892382727770692,-3.473337655585566,-1.8590908614250719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.79889348613429,-34.18859171081968,-26.150850660452427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.203607685450987,9.455038190327201,15.959922686449413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.363031065189034,20.178070627014172,19.309079188112193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.462937702618145,-10.707860961639613,-9.524676452685299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
